,G,post,pre,x,y,z
89543,True,12,32,16,18,12
89544,True,12,56,14,18,12
89545,True,12,32,16,18,12
89546,True,12,56,14,18,12
89547,True,12,56,14,18,12
89548,True,12,32,16,18,12
89549,True,12,56,14,18,12
89550,True,12,56,14,18,12
89551,True,12,32,16,18,12
89552,True,12,32,16,18,12
89553,True,12,56,14,18,12
89554,True,12,32,16,18,12
89555,True,12,32,16,18,12
89556,True,12,32,16,18,12
89557,True,12,56,14,18,12
89558,True,12,32,16,18,12
89559,True,12,32,16,18,12
89560,True,12,32,16,18,12
89561,True,12,56,14,18,12
89562,True,12,56,14,18,12
89563,True,12,32,16,18,12
89564,True,12,56,14,18,12
89565,True,12,32,16,18,12
89566,True,12,56,14,18,12
89567,True,12,32,16,18,12
89568,True,12,56,14,18,12
89569,True,12,56,14,18,12
89570,True,12,32,16,18,12
89571,True,12,56,14,18,12
89572,True,12,56,14,18,12
89573,True,12,32,16,18,12
89574,True,12,56,14,18,12
89575,True,12,56,14,18,12
89576,True,12,56,14,18,12
89577,True,12,56,14,18,12
89578,True,12,56,14,18,12
89579,True,12,56,14,18,12
89580,True,12,32,16,18,12
89581,True,12,32,16,18,12
89582,True,12,32,16,18,12
89583,True,12,32,16,18,12
89584,True,12,32,16,18,12
89585,True,12,56,14,18,12
89586,True,12,56,14,18,12
89587,True,12,32,16,18,12
89588,True,12,56,14,18,12
89589,True,12,56,14,18,12
89590,True,12,32,16,18,12
89591,True,12,32,16,18,12
89592,True,12,56,14,18,12
89593,True,12,32,16,18,12
89594,True,12,56,14,18,12
89595,True,12,56,14,18,12
89596,True,12,32,16,18,12
89597,True,12,56,14,18,12
89598,True,12,56,14,18,12
89599,True,12,32,16,18,12
89600,True,12,32,16,18,12
89601,True,12,56,14,18,12
89602,True,12,56,14,18,12
89603,True,12,56,14,18,12
89604,True,12,32,16,18,12
89605,True,12,56,14,18,12
89606,True,12,56,14,18,12
89607,True,12,56,14,18,12
89608,True,12,56,14,18,12
89609,True,12,32,16,18,12
89610,True,12,56,14,18,12
89611,True,12,32,16,18,12
89612,True,12,56,14,18,12
89613,True,12,32,16,18,12
89614,True,12,32,16,18,12
89615,True,12,56,14,18,12
89616,True,12,32,16,18,12
89617,True,12,56,14,18,12
89618,True,12,56,14,18,12
89619,True,12,56,14,18,12
89620,True,12,32,16,18,12
89621,True,12,56,14,18,12
89622,True,12,56,14,18,12
89623,True,12,56,14,18,12
89624,True,12,56,14,18,12
89625,True,12,56,14,18,12
89626,True,12,32,16,18,12
89627,True,12,56,14,18,12
89628,True,12,56,14,18,12
89629,True,12,56,14,18,12
89630,True,12,56,14,18,12
89631,True,12,32,16,18,12
89632,True,12,32,16,18,12
89633,True,12,32,16,18,12
89634,True,12,32,16,18,12
89635,True,12,56,14,18,12
89636,True,12,32,16,18,12
89637,True,12,56,14,18,12
89638,True,12,32,16,18,12
89639,True,12,56,14,18,12
89640,True,12,32,16,18,12
89641,True,12,32,16,18,12
89642,True,12,32,16,18,12
89643,True,12,32,16,18,12
89644,True,12,32,16,18,12
89645,True,12,32,16,18,12
89646,True,12,32,16,18,12
89647,True,12,32,16,18,12
89648,True,12,32,16,18,12
89649,True,12,56,14,18,12
89650,True,12,32,16,18,12
89651,True,12,32,16,18,12
89652,True,12,32,16,18,12
89653,True,12,56,14,18,12
89654,True,12,32,16,18,12
89655,True,12,56,14,18,12
89656,True,12,32,16,18,12
89657,True,12,32,16,18,12
89658,True,12,32,16,18,12
89659,True,12,32,16,18,12
89660,True,12,32,16,18,12
89661,True,12,32,16,18,12
89662,True,12,32,16,18,12
89663,True,12,56,14,18,12
89664,True,12,56,14,18,12
89665,True,12,32,16,18,12
89666,True,12,56,14,18,12
89667,True,12,56,14,18,12
89668,True,12,56,14,18,12
89669,True,12,32,16,18,12
89670,True,12,32,16,18,12
89671,True,12,32,16,18,12
89672,True,12,32,16,18,12
89673,True,12,56,14,18,12
89674,True,12,32,16,18,12
89675,True,12,32,16,18,12
89676,True,12,32,16,18,12
89677,True,12,56,14,18,12
89678,True,12,56,14,18,12
89679,True,12,32,16,18,12
89680,True,12,32,16,18,12
89681,True,12,32,16,18,12
89682,True,12,56,14,18,12
89683,True,12,32,16,18,12
89684,True,12,32,16,18,12
89685,True,12,32,16,18,12
89686,True,12,32,16,18,12
89687,True,12,56,14,18,12
89688,True,12,32,16,18,12
89689,True,12,32,16,18,12
89690,True,12,32,16,18,12
89691,True,12,32,16,18,12
89692,True,12,56,14,18,12
89693,True,12,56,14,18,12
89694,True,12,56,14,18,12
89695,True,12,32,16,18,12
89696,True,12,56,14,18,12
89697,True,12,32,16,18,12
89698,True,12,32,16,18,12
89699,True,12,56,14,18,12
89700,True,12,32,16,18,12
89701,True,12,56,14,18,12
89702,True,12,32,16,18,12
89703,True,12,32,16,18,12
89704,True,12,56,14,18,12
89705,True,12,56,14,18,12
89706,True,12,56,14,18,12
89707,True,12,32,16,18,12
89708,True,12,56,14,18,12
89709,True,12,32,16,18,12
89710,True,12,32,16,18,12
89711,True,12,56,14,18,12
89712,True,12,32,16,18,12
89713,True,12,56,14,18,12
89714,True,12,32,16,18,12
89715,True,12,56,14,18,12
89716,True,12,32,16,18,12
89717,True,12,56,14,18,12
89718,True,12,56,14,18,12
89719,True,12,56,14,18,12
89720,True,12,32,16,18,12
89721,True,12,56,14,18,12
89722,True,12,32,16,18,12
89723,True,12,32,16,18,12
89724,True,12,32,16,18,12
89725,True,12,32,16,18,12
89726,True,12,32,16,18,12
89727,True,12,56,14,18,12
89728,True,12,32,16,18,12
89729,True,12,32,16,18,12
89730,True,12,56,14,18,12
89731,True,12,32,16,18,12
89732,True,12,32,16,18,12
89733,True,12,32,16,18,12
89734,True,12,32,16,18,12
89735,True,12,56,14,18,12
89736,True,12,32,16,18,12
89737,True,12,32,16,18,12
89738,True,12,56,14,18,12
89739,True,12,32,16,18,12
89740,True,12,56,14,18,12
89741,True,12,32,16,18,12
89742,True,12,56,14,18,12
89743,True,12,32,16,18,12
89744,True,12,32,16,18,12
89745,True,12,56,14,18,12
89746,True,12,56,14,18,12
89747,True,12,32,16,18,12
89748,True,12,56,14,18,12
89749,True,12,56,14,18,12
89750,True,12,32,16,18,12
89751,True,12,32,16,18,12
89752,True,12,32,16,18,12
89753,True,12,32,16,18,12
89754,True,12,56,14,18,12
89755,True,12,56,14,18,12
89756,True,12,56,14,18,12
89757,True,12,32,16,18,12
89758,True,12,32,16,18,12
89759,True,12,32,16,18,12
89760,True,12,56,14,18,12
89761,True,12,56,14,18,12
89762,True,12,56,14,18,12
89763,True,12,56,14,18,12
89764,True,12,56,14,18,12
89765,True,12,32,16,18,12
89766,True,12,56,14,18,12
89767,True,12,56,14,18,12
89768,True,12,56,14,18,12
89769,True,12,32,16,18,12
89770,True,12,32,16,18,12
89771,True,12,56,14,18,12
89772,True,12,56,14,18,12
89773,True,12,56,14,18,12
89774,True,12,56,14,18,12
89775,True,12,32,16,18,12
89776,True,12,56,14,18,12
89777,True,12,32,16,18,12
89778,True,12,32,16,18,12
89779,True,12,56,14,18,12
89780,True,12,56,14,18,12
89781,True,12,32,16,18,12
89782,True,12,56,14,18,12
89783,True,12,56,14,18,12
89784,True,12,56,14,18,12
89785,True,12,56,14,18,12
89786,True,12,32,16,18,12
89787,True,12,32,16,18,12
89788,True,12,56,14,18,12
89789,True,12,56,14,18,12
89790,True,12,56,14,18,12
89791,True,12,56,14,18,12
89792,True,12,32,16,18,12
89793,True,12,32,16,18,12
89794,True,12,32,16,18,12
89795,True,12,32,16,18,12
89796,True,12,32,16,18,12
89797,True,12,32,16,18,12
89798,True,12,56,14,18,12
89799,True,12,32,16,18,12
89800,True,12,56,14,18,12
89801,True,12,32,16,18,12
89802,True,12,56,14,18,12
89803,True,12,32,16,18,12
89804,True,12,32,16,18,12
89805,True,12,56,14,18,12
89806,True,12,32,16,18,12
89807,True,12,32,16,18,12
89808,True,12,32,16,18,12
89809,True,12,56,14,18,12
89810,True,12,56,14,18,12
89811,True,12,32,16,18,12
89812,True,12,56,14,18,12
89813,True,12,56,14,18,12
89814,True,12,56,14,18,12
89815,True,12,56,14,18,12
89816,True,12,32,16,18,12
89817,True,12,56,14,18,12
89818,True,12,32,16,18,12
89819,True,12,32,16,18,12
89820,True,12,32,16,18,12
89821,True,12,56,14,18,12
89822,True,12,56,14,18,12
89823,True,12,32,16,18,12
89824,True,12,56,14,18,12
89825,True,12,32,16,18,12
89826,True,12,32,16,18,12
89827,True,12,32,16,18,12
89828,True,12,56,14,18,12
89829,True,12,56,14,18,12
89830,True,12,56,14,18,12
89831,True,12,56,14,18,12
89832,True,12,56,14,18,12
89833,True,12,32,16,18,12
89834,True,12,32,16,18,12
89835,True,12,56,14,18,12
89836,True,12,32,16,18,12
89837,True,12,32,16,18,12
89838,True,12,56,14,18,12
89839,True,12,32,16,18,12
89840,True,12,56,14,18,12
89841,True,12,56,14,18,12
89842,True,12,32,16,18,12
89843,True,12,32,16,18,12
89844,True,12,32,16,18,12
89845,True,12,56,14,18,12
89846,True,12,56,14,18,12
89847,True,12,56,14,18,12
89848,True,12,56,14,18,12
89849,True,12,32,16,18,12
89850,True,12,56,14,18,12
89851,True,12,32,16,18,12
89852,True,12,32,16,18,12
89853,True,12,32,16,18,12
89854,True,12,56,14,18,12
89855,True,12,56,14,18,12
89856,True,12,56,14,18,12
89857,True,12,56,14,18,12
89858,True,12,56,14,18,12
89859,True,12,56,14,18,12
89860,True,12,32,16,18,12
89861,True,12,56,14,18,12
89862,True,12,56,14,18,12
89863,True,12,56,14,18,12
89864,True,12,32,16,18,12
89865,True,12,32,16,18,12
89866,True,12,32,16,18,12
89867,True,12,56,14,18,12
89868,True,12,56,14,18,12
89869,True,12,32,16,18,12
89870,True,12,56,14,18,12
89871,True,12,56,14,18,12
89872,True,12,56,14,18,12
89873,True,12,56,14,18,12
89874,True,12,56,14,18,12
89875,True,12,56,14,18,12
89876,True,12,56,14,18,12
89877,True,12,32,16,18,12
89878,True,12,32,16,18,12
89879,True,12,32,16,18,12
89880,True,12,56,14,18,12
89881,True,12,56,14,18,12
89882,True,12,56,14,18,12
89883,True,12,32,16,18,12
89884,True,12,56,14,18,12
89885,True,12,32,16,18,12
89886,True,12,32,16,18,12
89887,True,12,32,16,18,12
89888,True,12,32,16,18,12
89889,True,12,56,14,18,12
89890,True,12,56,14,18,12
89891,True,12,56,14,18,12
89892,True,12,32,16,18,12
89893,True,12,32,16,18,12
89894,True,12,32,16,18,12
89895,True,12,56,14,18,12
89896,True,12,56,14,18,12
89897,True,12,56,14,18,12
89898,True,12,56,14,18,12
89899,True,12,32,16,18,12
89900,True,12,56,14,18,12
89901,True,12,32,16,18,12
89902,True,12,56,14,18,12
89903,True,12,56,14,18,12
89904,True,12,32,16,18,12
89905,True,12,56,14,18,12
89906,True,12,32,16,18,12
89907,True,12,32,16,18,12
89908,True,12,32,16,18,12
89909,True,12,56,14,18,12
89910,True,12,32,16,18,12
89911,True,12,32,16,18,12
89912,True,12,56,14,18,12
89913,True,12,56,14,18,12
89914,True,12,32,16,18,12
89915,True,12,32,16,18,12
89916,True,12,56,14,18,12
89917,True,12,32,16,18,12
89918,True,12,32,16,18,12
89919,True,12,56,14,18,12
89920,True,12,32,16,18,12
89921,True,12,32,16,18,12
89922,True,12,32,16,18,12
89923,True,12,32,16,18,12
89924,True,12,32,16,18,12
89925,True,12,56,14,18,12
89926,True,12,56,14,18,12
89927,True,12,56,14,18,12
89928,True,12,32,16,18,12
89929,True,12,56,14,18,12
89930,True,12,32,16,18,12
89931,True,12,32,16,18,12
89932,True,12,32,16,18,12
89933,True,12,32,16,18,12
89934,True,12,56,14,18,12
89935,True,12,32,16,18,12
89936,True,12,56,14,18,12
89937,True,12,56,14,18,12
89938,True,12,56,14,18,12
89939,True,12,56,14,18,12
89940,True,12,32,16,18,12
89941,True,12,32,16,18,12
89942,True,12,56,14,18,12
89943,True,12,32,16,18,12
89944,True,12,32,16,18,12
89945,True,12,32,16,18,12
89946,True,12,32,16,18,12
89947,True,12,32,16,18,12
89948,True,12,56,14,18,12
89949,True,12,32,16,18,12
89950,True,12,56,14,18,12
89951,True,12,56,14,18,12
89952,True,12,32,16,18,12
89953,True,12,56,14,18,12
89954,True,12,32,16,18,12
89955,True,12,56,14,18,12
89956,True,12,32,16,18,12
89957,True,12,32,16,18,12
89958,True,12,32,16,18,12
89959,True,12,56,14,18,12
89960,True,12,56,14,18,12
89961,True,12,56,14,18,12
89962,True,12,32,16,18,12
89963,True,12,56,14,18,12
89964,True,12,32,16,18,12
89965,True,12,56,14,18,12
89966,True,12,32,16,18,12
89967,True,12,32,16,18,12
89968,True,12,32,16,18,12
89969,True,12,56,14,18,12
89970,True,12,56,14,18,12
89971,True,12,32,16,18,12
89972,True,12,32,16,18,12
89973,True,12,32,16,18,12
89974,True,12,56,14,18,12
89975,True,12,56,14,18,12
89976,True,12,32,16,18,12
89977,True,12,32,16,18,12
89978,True,12,32,16,18,12
89979,True,12,56,14,18,12
89980,True,12,56,14,18,12
89981,True,12,32,16,18,12
89982,True,12,32,16,18,12
89983,True,12,56,14,18,12
89984,True,12,32,16,18,12
89985,True,12,32,16,18,12
89986,True,12,32,16,18,12
89987,True,12,32,16,18,12
89988,True,12,56,14,18,12
89989,True,12,32,16,18,12
89990,True,12,56,14,18,12
89991,True,12,56,14,18,12
89992,True,12,32,16,18,12
89993,True,12,56,14,18,12
89994,True,12,32,16,18,12
89995,True,12,32,16,18,12
89996,True,12,32,16,18,12
89997,True,12,32,16,18,12
89998,True,12,32,16,18,12
89999,True,12,56,14,18,12
90000,True,4,12,6,8,4
90001,True,4,12,6,8,4
90002,False,4,0,8,8,4
90003,False,4,0,8,8,4
90004,True,4,12,6,8,4
90005,False,4,0,8,8,4
90006,True,4,12,6,8,4
90007,False,4,0,8,8,4
90008,False,4,0,8,8,4
90009,True,4,12,6,8,4
90010,True,4,12,6,8,4
90011,False,4,0,8,8,4
90012,False,4,0,8,8,4
90013,False,4,0,8,8,4
90014,True,4,12,6,8,4
90015,True,4,12,6,8,4
90016,True,4,12,6,8,4
90017,True,4,12,6,8,4
90018,True,4,12,6,8,4
90019,True,4,12,6,8,4
90020,False,4,0,8,8,4
90021,False,4,0,8,8,4
90022,False,4,0,8,8,4
90023,True,4,12,6,8,4
90024,False,4,0,8,8,4
90025,True,4,12,6,8,4
90026,True,4,12,6,8,4
90027,True,4,12,6,8,4
90028,False,4,0,8,8,4
90029,False,4,0,8,8,4
90030,True,4,12,6,8,4
90031,True,4,12,6,8,4
90032,False,4,0,8,8,4
90033,True,4,12,6,8,4
90034,True,4,12,6,8,4
90035,False,4,0,8,8,4
90036,True,4,12,6,8,4
90037,True,4,12,6,8,4
90038,False,4,0,8,8,4
90039,True,4,12,6,8,4
90040,False,4,0,8,8,4
90041,False,4,0,8,8,4
90042,False,4,0,8,8,4
90043,True,4,12,6,8,4
90044,False,4,0,8,8,4
90045,False,4,0,8,8,4
90046,False,4,0,8,8,4
90047,True,4,12,6,8,4
90048,False,4,0,8,8,4
90049,False,4,0,8,8,4
90050,False,4,0,8,8,4
90051,True,4,12,6,8,4
90052,False,4,0,8,8,4
90053,False,4,0,8,8,4
90054,True,4,12,6,8,4
90055,False,4,0,8,8,4
90056,False,4,0,8,8,4
90057,True,4,12,6,8,4
90058,True,4,12,6,8,4
90059,False,4,0,8,8,4
90060,True,4,12,6,8,4
90061,False,4,0,8,8,4
90062,False,4,0,8,8,4
90063,True,4,12,6,8,4
90064,True,4,12,6,8,4
90065,True,4,12,6,8,4
90066,True,4,12,6,8,4
90067,False,4,0,8,8,4
90068,False,4,0,8,8,4
90069,False,4,0,8,8,4
90070,False,4,0,8,8,4
90071,False,4,0,8,8,4
90072,False,4,0,8,8,4
90073,True,4,12,6,8,4
90074,False,4,0,8,8,4
90075,True,4,12,6,8,4
90076,False,4,0,8,8,4
90077,False,4,0,8,8,4
90078,True,4,12,6,8,4
90079,False,4,0,8,8,4
90080,False,4,0,8,8,4
90081,True,4,12,6,8,4
90082,True,4,12,6,8,4
90083,False,4,0,8,8,4
90084,True,4,12,6,8,4
90085,False,4,0,8,8,4
90086,False,4,0,8,8,4
90087,False,4,0,8,8,4
90088,True,4,12,6,8,4
90089,False,4,0,8,8,4
90090,True,4,12,6,8,4
90091,True,4,12,6,8,4
90092,True,4,12,6,8,4
90093,False,4,0,8,8,4
90094,False,4,0,8,8,4
90095,False,4,0,8,8,4
90096,False,4,0,8,8,4
90097,True,4,12,6,8,4
90098,True,4,12,6,8,4
90099,True,4,12,6,8,4
90100,False,4,0,8,8,4
90101,True,4,12,6,8,4
90102,False,4,0,8,8,4
90103,False,4,0,8,8,4
90104,True,4,12,6,8,4
90105,True,4,12,6,8,4
90106,False,4,0,8,8,4
90107,False,4,0,8,8,4
90108,False,4,0,8,8,4
90109,False,4,0,8,8,4
90110,False,4,0,8,8,4
90111,True,4,12,6,8,4
90112,False,4,0,8,8,4
90113,True,4,12,6,8,4
90114,False,4,0,8,8,4
90115,True,4,12,6,8,4
90116,False,4,0,8,8,4
90117,True,4,12,6,8,4
90118,True,4,12,6,8,4
90119,True,4,12,6,8,4
90120,True,4,12,6,8,4
90121,True,4,12,6,8,4
90122,False,4,0,8,8,4
90123,False,4,0,8,8,4
90124,True,4,12,6,8,4
90125,False,4,0,8,8,4
90126,False,4,0,8,8,4
90127,True,4,12,6,8,4
90128,True,4,12,6,8,4
90129,False,4,0,8,8,4
90130,False,4,0,8,8,4
90131,True,4,12,6,8,4
90132,False,4,0,8,8,4
90133,True,4,12,6,8,4
90134,True,4,12,6,8,4
90135,True,4,12,6,8,4
90136,True,4,12,6,8,4
90137,False,4,0,8,8,4
90138,False,4,0,8,8,4
90139,True,4,12,6,8,4
90140,False,4,0,8,8,4
90141,False,4,0,8,8,4
90142,True,4,12,6,8,4
90143,False,4,0,8,8,4
90144,True,4,12,6,8,4
90145,False,4,0,8,8,4
90146,True,4,12,6,8,4
90147,True,4,12,6,8,4
90148,False,4,0,8,8,4
90149,True,4,12,6,8,4
90150,False,4,0,8,8,4
90151,False,4,0,8,8,4
90152,False,4,0,8,8,4
90153,True,4,12,6,8,4
90154,True,4,12,6,8,4
90155,True,4,12,6,8,4
90156,False,4,0,8,8,4
90157,True,4,12,6,8,4
90158,True,4,12,6,8,4
90159,True,4,12,6,8,4
90160,True,4,12,6,8,4
90161,True,4,12,6,8,4
90162,True,4,12,6,8,4
90163,False,4,0,8,8,4
90164,False,4,0,8,8,4
90165,True,4,12,6,8,4
90166,False,4,0,8,8,4
90167,False,4,0,8,8,4
90168,True,4,12,6,8,4
90169,True,4,12,6,8,4
90170,True,4,12,6,8,4
90171,True,4,12,6,8,4
90172,False,4,0,8,8,4
90173,False,4,0,8,8,4
90174,True,4,12,6,8,4
90175,True,4,12,6,8,4
90176,False,4,0,8,8,4
90177,False,4,0,8,8,4
90178,False,4,0,8,8,4
90179,True,4,12,6,8,4
90180,False,4,0,8,8,4
90181,True,4,12,6,8,4
90182,False,4,0,8,8,4
90183,True,4,12,6,8,4
90184,False,4,0,8,8,4
90185,True,4,12,6,8,4
90186,True,4,12,6,8,4
90187,True,4,12,6,8,4
90188,True,4,12,6,8,4
90189,False,4,0,8,8,4
90190,True,4,12,6,8,4
90191,False,4,0,8,8,4
90192,False,4,0,8,8,4
90193,False,4,0,8,8,4
90194,True,4,12,6,8,4
90195,True,4,12,6,8,4
90196,False,4,0,8,8,4
90197,True,4,12,6,8,4
90198,True,4,12,6,8,4
90199,False,4,0,8,8,4
90200,True,4,12,6,8,4
90201,False,4,0,8,8,4
90202,True,4,12,6,8,4
90203,False,4,0,8,8,4
90204,True,4,12,6,8,4
90205,False,4,0,8,8,4
90206,True,4,12,6,8,4
90207,False,4,0,8,8,4
90208,False,4,0,8,8,4
90209,True,4,12,6,8,4
90210,False,4,0,8,8,4
90211,True,4,12,6,8,4
90212,False,4,0,8,8,4
90213,True,4,12,6,8,4
90214,True,4,12,6,8,4
90215,True,4,12,6,8,4
90216,True,4,12,6,8,4
90217,True,4,12,6,8,4
90218,True,4,12,6,8,4
90219,False,4,0,8,8,4
90220,False,4,0,8,8,4
90221,False,4,0,8,8,4
90222,True,4,12,6,8,4
90223,True,4,12,6,8,4
90224,True,4,12,6,8,4
90225,True,4,12,6,8,4
90226,False,4,0,8,8,4
90227,True,4,12,6,8,4
90228,True,4,12,6,8,4
90229,False,4,0,8,8,4
90230,True,4,12,6,8,4
90231,True,4,12,6,8,4
90232,True,4,12,6,8,4
90233,False,4,0,8,8,4
90234,False,4,0,8,8,4
90235,True,4,12,6,8,4
90236,False,4,0,8,8,4
90237,True,4,12,6,8,4
90238,False,4,0,8,8,4
90239,False,4,0,8,8,4
90240,False,4,0,8,8,4
90241,True,4,12,6,8,4
90242,True,4,12,6,8,4
90243,False,4,0,8,8,4
90244,False,4,0,8,8,4
90245,False,4,0,8,8,4
90246,False,4,0,8,8,4
90247,False,4,0,8,8,4
90248,True,4,12,6,8,4
90249,False,4,0,8,8,4
90250,False,4,0,8,8,4
90251,True,4,12,6,8,4
90252,True,4,12,6,8,4
90253,True,4,12,6,8,4
90254,False,4,0,8,8,4
90255,True,4,12,6,8,4
90256,False,4,0,8,8,4
90257,True,4,12,6,8,4
90258,False,4,0,8,8,4
90259,True,4,12,6,8,4
90260,True,4,12,6,8,4
90261,True,4,12,6,8,4
90262,False,4,0,8,8,4
90263,False,4,0,8,8,4
90264,False,4,0,8,8,4
90265,False,4,0,8,8,4
90266,False,4,0,8,8,4
90267,False,4,0,8,8,4
90268,False,4,0,8,8,4
90269,True,4,12,6,8,4
90270,True,4,12,6,8,4
90271,True,4,12,6,8,4
90272,True,4,12,6,8,4
90273,True,4,12,6,8,4
90274,False,4,0,8,8,4
90275,False,4,0,8,8,4
90276,True,4,12,6,8,4
90277,False,4,0,8,8,4
90278,False,4,0,8,8,4
90279,True,4,12,6,8,4
90280,False,4,0,8,8,4
90281,False,4,0,8,8,4
90282,False,4,0,8,8,4
90283,True,4,12,6,8,4
90284,True,4,12,6,8,4
90285,False,4,0,8,8,4
90286,False,4,0,8,8,4
90287,True,4,12,6,8,4
90288,True,4,12,6,8,4
90289,False,4,0,8,8,4
90290,False,4,0,8,8,4
90291,True,4,12,6,8,4
90292,True,4,12,6,8,4
90293,True,4,12,6,8,4
90294,False,4,0,8,8,4
90295,True,4,12,6,8,4
90296,False,4,0,8,8,4
90297,False,4,0,8,8,4
90298,True,4,12,6,8,4
90299,True,4,12,6,8,4
90300,True,4,12,6,8,4
90301,True,4,12,6,8,4
90302,True,4,12,6,8,4
90303,True,4,12,6,8,4
90304,False,4,0,8,8,4
90305,False,4,0,8,8,4
90306,True,4,12,6,8,4
90307,False,4,0,8,8,4
90308,False,4,0,8,8,4
90309,True,4,12,6,8,4
90310,True,4,12,6,8,4
90311,True,4,12,6,8,4
90312,True,4,12,6,8,4
90313,True,4,12,6,8,4
90314,True,4,12,6,8,4
90315,True,4,12,6,8,4
90316,False,4,0,8,8,4
90317,True,4,12,6,8,4
90318,False,4,0,8,8,4
90319,True,4,12,6,8,4
90320,False,4,0,8,8,4
90321,False,4,0,8,8,4
90322,False,4,0,8,8,4
90323,False,4,0,8,8,4
90324,False,4,0,8,8,4
90325,False,4,0,8,8,4
90326,False,4,0,8,8,4
90327,True,4,12,6,8,4
90328,True,4,12,6,8,4
90329,False,4,0,8,8,4
90330,True,4,12,6,8,4
90331,False,4,0,8,8,4
90332,False,4,0,8,8,4
90333,True,4,12,6,8,4
90334,False,4,0,8,8,4
90335,True,4,12,6,8,4
90336,False,4,0,8,8,4
90337,False,4,0,8,8,4
90338,True,4,12,6,8,4
90339,True,4,12,6,8,4
90340,False,4,0,8,8,4
90341,False,4,0,8,8,4
90342,True,4,12,6,8,4
90343,False,4,0,8,8,4
90344,False,4,0,8,8,4
90345,False,4,0,8,8,4
90346,True,4,12,6,8,4
90347,False,4,0,8,8,4
90348,False,4,0,8,8,4
90349,False,4,0,8,8,4
90350,False,4,0,8,8,4
90351,False,4,0,8,8,4
90352,False,4,0,8,8,4
90353,False,4,0,8,8,4
90354,False,4,0,8,8,4
90355,False,4,0,8,8,4
90356,True,4,12,6,8,4
90357,True,4,12,6,8,4
90358,False,4,0,8,8,4
90359,True,4,12,6,8,4
90360,True,4,12,6,8,4
90361,False,4,0,8,8,4
90362,False,4,0,8,8,4
90363,True,4,12,6,8,4
90364,True,4,12,6,8,4
90365,False,4,0,8,8,4
90366,True,4,12,6,8,4
90367,True,4,12,6,8,4
90368,True,4,12,6,8,4
90369,True,4,12,6,8,4
90370,False,4,0,8,8,4
90371,False,4,0,8,8,4
90372,True,4,12,6,8,4
90373,False,4,0,8,8,4
90374,False,4,0,8,8,4
90375,True,4,12,6,8,4
90376,False,4,0,8,8,4
90377,True,4,12,6,8,4
90378,False,4,0,8,8,4
90379,True,4,12,6,8,4
90380,False,4,0,8,8,4
90381,False,4,0,8,8,4
90382,False,4,0,8,8,4
90383,True,4,12,6,8,4
90384,False,4,0,8,8,4
90385,False,4,0,8,8,4
90386,True,4,12,6,8,4
90387,False,4,0,8,8,4
90388,False,4,0,8,8,4
90389,True,4,12,6,8,4
90390,True,4,12,6,8,4
90391,False,4,0,8,8,4
90392,True,4,12,6,8,4
90393,False,4,0,8,8,4
90394,False,4,0,8,8,4
90395,True,4,12,6,8,4
90396,False,4,0,8,8,4
90397,False,4,0,8,8,4
90398,True,4,12,6,8,4
90399,True,4,12,6,8,4
90400,True,4,12,6,8,4
90401,True,4,12,6,8,4
90402,False,4,0,8,8,4
90403,False,4,0,8,8,4
90404,True,4,12,6,8,4
90405,True,4,12,6,8,4
90406,False,4,0,8,8,4
90407,True,4,12,6,8,4
90408,True,4,12,6,8,4
90409,False,4,0,8,8,4
90410,False,4,0,8,8,4
90411,False,4,0,8,8,4
90412,True,4,12,6,8,4
90413,True,4,12,6,8,4
90414,False,4,0,8,8,4
90415,True,4,12,6,8,4
90416,True,4,12,6,8,4
90417,True,4,12,6,8,4
90418,True,4,12,6,8,4
90419,True,4,12,6,8,4
90420,False,4,0,8,8,4
90421,True,4,12,6,8,4
90422,True,4,12,6,8,4
90423,False,4,0,8,8,4
90424,True,4,12,6,8,4
90425,True,4,12,6,8,4
90426,False,4,0,8,8,4
90427,False,4,0,8,8,4
90428,False,4,0,8,8,4
90429,True,4,12,6,8,4
90430,True,4,12,6,8,4
90431,True,4,12,6,8,4
90432,True,4,12,6,8,4
90433,False,4,0,8,8,4
90434,False,4,0,8,8,4
90435,False,4,0,8,8,4
90436,False,4,0,8,8,4
90437,False,4,0,8,8,4
90438,True,4,12,6,8,4
90439,False,4,0,8,8,4
90440,True,4,12,6,8,4
90441,True,4,12,6,8,4
90442,True,4,12,6,8,4
90443,True,4,12,6,8,4
90444,False,4,0,8,8,4
90445,True,4,12,6,8,4
90446,False,4,0,8,8,4
90447,True,4,12,6,8,4
90448,True,4,12,6,8,4
90449,False,4,0,8,8,4
90450,False,4,0,8,8,4
90451,True,4,12,6,8,4
90452,True,4,12,6,8,4
90453,True,4,12,6,8,4
90454,True,4,12,6,8,4
90455,False,4,0,8,8,4
90456,True,4,12,6,8,4
90457,False,4,0,8,8,4
90458,False,4,0,8,8,4
90459,False,4,0,8,8,4
90460,True,4,12,6,8,4
90461,True,4,12,6,8,4
90462,False,4,0,8,8,4
90463,False,4,0,8,8,4
90464,False,4,0,8,8,4
90465,False,4,0,8,8,4
90466,False,4,0,8,8,4
90467,False,4,0,8,8,4
90468,False,4,0,8,8,4
90469,False,4,0,8,8,4
90470,False,4,0,8,8,4
90471,True,4,12,6,8,4
90472,True,4,12,6,8,4
90473,False,4,0,8,8,4
90474,False,4,0,8,8,4
