,G,p,post,pre,x,y,z
99869,True,0.12,12,12,12,1,1
99870,True,0.12,12,12,12,1,1
99871,False,0.12,11,11,11,1,0
99872,True,0.12,12,12,12,1,1
99873,True,0.12,12,12,12,1,1
99874,True,0.12,12,12,12,1,1
99875,True,0.12,12,12,12,1,1
99876,True,0.12,12,12,12,1,1
99877,True,0.12,12,12,12,1,1
99878,False,0.12,11,11,11,1,0
99879,True,0.12,12,12,12,1,1
99880,False,0.12,11,11,11,1,0
99881,True,0.12,12,12,12,1,1
99882,True,0.12,12,12,12,1,1
99883,True,0.12,12,12,12,1,1
99884,True,0.12,12,12,12,1,1
99885,True,0.12,12,12,12,1,1
99886,True,0.12,12,12,12,1,1
99887,True,0.12,12,12,12,1,1
99888,True,0.12,12,12,12,1,1
99889,True,0.12,12,12,12,1,1
99890,False,0.12,11,11,11,1,0
99891,True,0.12,12,12,12,1,1
99892,True,0.12,12,12,12,1,1
99893,False,0.12,11,11,11,1,0
99894,True,0.12,12,12,12,1,1
99895,True,0.12,12,12,12,1,1
99896,True,0.12,12,12,12,1,1
99897,False,0.12,11,11,11,1,0
99898,True,0.12,12,12,12,1,1
99899,True,0.12,12,12,12,1,1
99900,True,0.12,12,12,12,1,1
99901,True,0.12,12,12,12,1,1
99902,True,0.12,12,12,12,1,1
99903,True,0.12,12,12,12,1,1
99904,True,0.12,12,12,12,1,1
99905,True,0.12,12,12,12,1,1
99906,True,0.12,12,12,12,1,1
99907,True,0.12,12,12,12,1,1
99908,False,0.12,11,11,11,1,0
99909,True,0.12,12,12,12,1,1
99910,True,0.12,12,12,12,1,1
99911,True,0.12,12,12,12,1,1
99912,True,0.12,12,12,12,1,1
99913,True,0.12,12,12,12,1,1
99914,True,0.12,12,12,12,1,1
99915,True,0.12,12,12,12,1,1
99916,True,0.12,12,12,12,1,1
99917,True,0.12,12,12,12,1,1
99918,True,0.12,12,12,12,1,1
99919,True,0.12,12,12,12,1,1
99920,True,0.12,12,12,12,1,1
99921,True,0.12,12,12,12,1,1
99922,True,0.12,12,12,12,1,1
99923,True,0.12,12,12,12,1,1
99924,True,0.12,12,12,12,1,1
99925,True,0.12,12,12,12,1,1
99926,True,0.12,12,12,12,1,1
99927,True,0.12,12,12,12,1,1
99928,True,0.12,12,12,12,1,1
99929,True,0.12,12,12,12,1,1
99930,True,0.12,12,12,12,1,1
99931,True,0.12,12,12,12,1,1
99932,True,0.12,12,12,12,1,1
99933,True,0.12,12,12,12,1,1
99934,True,0.12,12,12,12,1,1
99935,False,0.12,11,11,11,1,0
99936,False,0.12,11,11,11,1,0
99937,True,0.12,12,12,12,1,1
99938,True,0.12,12,12,12,1,1
99939,True,0.12,12,12,12,1,1
99940,True,0.12,12,12,12,1,1
99941,True,0.12,12,12,12,1,1
99942,True,0.12,12,12,12,1,1
99943,True,0.12,12,12,12,1,1
99944,False,0.12,11,11,11,1,0
99945,True,0.12,12,12,12,1,1
99946,True,0.12,12,12,12,1,1
99947,True,0.12,12,12,12,1,1
99948,True,0.12,12,12,12,1,1
99949,True,0.12,12,12,12,1,1
99950,True,0.12,12,12,12,1,1
99951,True,0.12,12,12,12,1,1
99952,True,0.12,12,12,12,1,1
99953,True,0.12,12,12,12,1,1
99954,True,0.12,12,12,12,1,1
99955,True,0.12,12,12,12,1,1
99956,True,0.12,12,12,12,1,1
99957,True,0.12,12,12,12,1,1
99958,True,0.12,12,12,12,1,1
99959,True,0.12,12,12,12,1,1
99960,True,0.12,12,12,12,1,1
99961,True,0.12,12,12,12,1,1
99962,True,0.12,12,12,12,1,1
99963,True,0.12,12,12,12,1,1
99964,True,0.12,12,12,12,1,1
99965,False,0.12,11,11,11,1,0
99966,True,0.12,12,12,12,1,1
99967,True,0.12,12,12,12,1,1
99968,True,0.12,12,12,12,1,1
99969,True,0.12,12,12,12,1,1
99970,True,0.12,12,12,12,1,1
99971,False,0.12,11,11,11,1,0
99972,True,0.12,12,12,12,1,1
99973,True,0.12,12,12,12,1,1
99974,True,0.12,12,12,12,1,1
99975,True,0.12,12,12,12,1,1
99976,True,0.12,12,12,12,1,1
99977,True,0.12,12,12,12,1,1
99978,False,0.12,11,11,11,1,0
99979,True,0.12,12,12,12,1,1
99980,False,0.12,11,11,11,1,0
99981,True,0.12,12,12,12,1,1
99982,True,0.12,12,12,12,1,1
99983,True,0.12,12,12,12,1,1
99984,True,0.12,12,12,12,1,1
99985,True,0.12,12,12,12,1,1
99986,True,0.12,12,12,12,1,1
99987,True,0.12,12,12,12,1,1
99988,True,0.12,12,12,12,1,1
99989,True,0.12,12,12,12,1,1
99990,False,0.12,11,11,11,1,0
99991,True,0.12,12,12,12,1,1
99992,True,0.12,12,12,12,1,1
99993,True,0.12,12,12,12,1,1
99994,False,0.12,11,11,11,1,0
99995,True,0.12,12,12,12,1,1
99996,True,0.12,12,12,12,1,1
99997,False,0.12,11,11,11,1,0
99998,True,0.12,12,12,12,1,1
99999,True,0.12,12,12,12,1,1
100000,True,0.41,20,20,20,16,1
100001,True,0.41,20,20,20,16,1
100002,True,0.41,20,20,20,16,1
100003,True,0.41,20,20,20,16,1
100004,True,0.41,20,20,20,16,1
100005,False,0.41,4,4,4,16,0
100006,False,0.41,4,4,4,16,0
100007,False,0.41,4,4,4,16,0
100008,False,0.41,4,4,4,16,0
100009,False,0.41,4,4,4,16,0
100010,False,0.41,4,4,4,16,0
100011,True,0.41,20,20,20,16,1
100012,True,0.41,20,20,20,16,1
100013,True,0.41,20,20,20,16,1
100014,True,0.41,20,20,20,16,1
100015,True,0.41,20,20,20,16,1
100016,True,0.41,20,20,20,16,1
100017,True,0.41,20,20,20,16,1
100018,True,0.41,20,20,20,16,1
100019,True,0.41,20,20,20,16,1
100020,True,0.41,20,20,20,16,1
100021,False,0.41,4,4,4,16,0
100022,True,0.41,20,20,20,16,1
100023,True,0.41,20,20,20,16,1
100024,True,0.41,20,20,20,16,1
100025,True,0.41,20,20,20,16,1
100026,True,0.41,20,20,20,16,1
100027,False,0.41,4,4,4,16,0
100028,True,0.41,20,20,20,16,1
100029,True,0.41,20,20,20,16,1
100030,False,0.41,4,4,4,16,0
100031,False,0.41,4,4,4,16,0
100032,False,0.41,4,4,4,16,0
100033,True,0.41,20,20,20,16,1
100034,True,0.41,20,20,20,16,1
100035,True,0.41,20,20,20,16,1
100036,False,0.41,4,4,4,16,0
100037,False,0.41,4,4,4,16,0
100038,True,0.41,20,20,20,16,1
100039,False,0.41,4,4,4,16,0
100040,True,0.41,20,20,20,16,1
100041,False,0.41,4,4,4,16,0
100042,False,0.41,4,4,4,16,0
100043,True,0.41,20,20,20,16,1
100044,False,0.41,4,4,4,16,0
100045,False,0.41,4,4,4,16,0
100046,False,0.41,4,4,4,16,0
100047,False,0.41,4,4,4,16,0
100048,False,0.41,4,4,4,16,0
100049,False,0.41,4,4,4,16,0
100050,True,0.41,20,20,20,16,1
100051,False,0.41,4,4,4,16,0
100052,False,0.41,4,4,4,16,0
100053,True,0.41,20,20,20,16,1
100054,False,0.41,4,4,4,16,0
100055,True,0.41,20,20,20,16,1
100056,False,0.41,4,4,4,16,0
100057,True,0.41,20,20,20,16,1
100058,True,0.41,20,20,20,16,1
100059,False,0.41,4,4,4,16,0
100060,True,0.41,20,20,20,16,1
100061,True,0.41,20,20,20,16,1
100062,False,0.41,4,4,4,16,0
100063,True,0.41,20,20,20,16,1
100064,True,0.41,20,20,20,16,1
100065,True,0.41,20,20,20,16,1
100066,True,0.41,20,20,20,16,1
100067,True,0.41,20,20,20,16,1
100068,False,0.41,4,4,4,16,0
100069,True,0.41,20,20,20,16,1
100070,False,0.41,4,4,4,16,0
100071,True,0.41,20,20,20,16,1
100072,False,0.41,4,4,4,16,0
100073,True,0.41,20,20,20,16,1
100074,True,0.41,20,20,20,16,1
100075,True,0.41,20,20,20,16,1
100076,False,0.41,4,4,4,16,0
100077,True,0.41,20,20,20,16,1
100078,True,0.41,20,20,20,16,1
100079,True,0.41,20,20,20,16,1
100080,False,0.41,4,4,4,16,0
100081,False,0.41,4,4,4,16,0
100082,True,0.41,20,20,20,16,1
100083,True,0.41,20,20,20,16,1
100084,True,0.41,20,20,20,16,1
100085,False,0.41,4,4,4,16,0
100086,True,0.41,20,20,20,16,1
100087,False,0.41,4,4,4,16,0
100088,True,0.41,20,20,20,16,1
100089,True,0.41,20,20,20,16,1
100090,True,0.41,20,20,20,16,1
100091,True,0.41,20,20,20,16,1
100092,True,0.41,20,20,20,16,1
100093,True,0.41,20,20,20,16,1
100094,True,0.41,20,20,20,16,1
100095,True,0.41,20,20,20,16,1
100096,True,0.41,20,20,20,16,1
100097,False,0.41,4,4,4,16,0
100098,True,0.41,20,20,20,16,1
100099,True,0.41,20,20,20,16,1
100100,False,0.41,4,4,4,16,0
100101,True,0.41,20,20,20,16,1
100102,True,0.41,20,20,20,16,1
100103,True,0.41,20,20,20,16,1
100104,True,0.41,20,20,20,16,1
100105,True,0.41,20,20,20,16,1
100106,True,0.41,20,20,20,16,1
100107,False,0.41,4,4,4,16,0
100108,True,0.41,20,20,20,16,1
100109,False,0.41,4,4,4,16,0
100110,False,0.41,4,4,4,16,0
100111,True,0.41,20,20,20,16,1
100112,False,0.41,4,4,4,16,0
100113,True,0.41,20,20,20,16,1
100114,False,0.41,4,4,4,16,0
100115,False,0.41,4,4,4,16,0
100116,True,0.41,20,20,20,16,1
100117,True,0.41,20,20,20,16,1
100118,False,0.41,4,4,4,16,0
100119,True,0.41,20,20,20,16,1
100120,True,0.41,20,20,20,16,1
100121,True,0.41,20,20,20,16,1
100122,False,0.41,4,4,4,16,0
100123,True,0.41,20,20,20,16,1
100124,True,0.41,20,20,20,16,1
100125,False,0.41,4,4,4,16,0
100126,False,0.41,4,4,4,16,0
100127,True,0.41,20,20,20,16,1
100128,True,0.41,20,20,20,16,1
100129,True,0.41,20,20,20,16,1
100130,True,0.41,20,20,20,16,1
100131,True,0.41,20,20,20,16,1
100132,True,0.41,20,20,20,16,1
100133,True,0.41,20,20,20,16,1
100134,False,0.41,4,4,4,16,0
100135,True,0.41,20,20,20,16,1
100136,False,0.41,4,4,4,16,0
100137,True,0.41,20,20,20,16,1
100138,False,0.41,4,4,4,16,0
100139,False,0.41,4,4,4,16,0
100140,False,0.41,4,4,4,16,0
100141,True,0.41,20,20,20,16,1
100142,False,0.41,4,4,4,16,0
100143,True,0.41,20,20,20,16,1
100144,True,0.41,20,20,20,16,1
100145,False,0.41,4,4,4,16,0
100146,True,0.41,20,20,20,16,1
100147,True,0.41,20,20,20,16,1
100148,False,0.41,4,4,4,16,0
100149,False,0.41,4,4,4,16,0
100150,True,0.41,20,20,20,16,1
100151,True,0.41,20,20,20,16,1
100152,True,0.41,20,20,20,16,1
100153,True,0.41,20,20,20,16,1
100154,False,0.41,4,4,4,16,0
100155,False,0.41,4,4,4,16,0
100156,False,0.41,4,4,4,16,0
100157,False,0.41,4,4,4,16,0
100158,True,0.41,20,20,20,16,1
100159,True,0.41,20,20,20,16,1
100160,False,0.41,4,4,4,16,0
100161,False,0.41,4,4,4,16,0
100162,False,0.41,4,4,4,16,0
100163,True,0.41,20,20,20,16,1
100164,False,0.41,4,4,4,16,0
100165,True,0.41,20,20,20,16,1
100166,True,0.41,20,20,20,16,1
100167,False,0.41,4,4,4,16,0
100168,True,0.41,20,20,20,16,1
100169,False,0.41,4,4,4,16,0
100170,True,0.41,20,20,20,16,1
100171,False,0.41,4,4,4,16,0
100172,False,0.41,4,4,4,16,0
100173,False,0.41,4,4,4,16,0
100174,False,0.41,4,4,4,16,0
100175,False,0.41,4,4,4,16,0
100176,True,0.41,20,20,20,16,1
100177,True,0.41,20,20,20,16,1
100178,False,0.41,4,4,4,16,0
100179,False,0.41,4,4,4,16,0
100180,True,0.41,20,20,20,16,1
100181,False,0.41,4,4,4,16,0
100182,True,0.41,20,20,20,16,1
100183,True,0.41,20,20,20,16,1
100184,False,0.41,4,4,4,16,0
100185,True,0.41,20,20,20,16,1
100186,True,0.41,20,20,20,16,1
100187,True,0.41,20,20,20,16,1
100188,True,0.41,20,20,20,16,1
100189,False,0.41,4,4,4,16,0
100190,False,0.41,4,4,4,16,0
100191,True,0.41,20,20,20,16,1
100192,False,0.41,4,4,4,16,0
100193,False,0.41,4,4,4,16,0
100194,True,0.41,20,20,20,16,1
100195,True,0.41,20,20,20,16,1
100196,True,0.41,20,20,20,16,1
100197,True,0.41,20,20,20,16,1
100198,True,0.41,20,20,20,16,1
100199,True,0.41,20,20,20,16,1
100200,False,0.41,4,4,4,16,0
100201,False,0.41,4,4,4,16,0
100202,True,0.41,20,20,20,16,1
100203,False,0.41,4,4,4,16,0
100204,True,0.41,20,20,20,16,1
100205,False,0.41,4,4,4,16,0
100206,False,0.41,4,4,4,16,0
100207,True,0.41,20,20,20,16,1
100208,False,0.41,4,4,4,16,0
100209,True,0.41,20,20,20,16,1
100210,True,0.41,20,20,20,16,1
100211,False,0.41,4,4,4,16,0
100212,True,0.41,20,20,20,16,1
100213,True,0.41,20,20,20,16,1
100214,False,0.41,4,4,4,16,0
100215,True,0.41,20,20,20,16,1
100216,True,0.41,20,20,20,16,1
100217,False,0.41,4,4,4,16,0
100218,True,0.41,20,20,20,16,1
100219,False,0.41,4,4,4,16,0
100220,True,0.41,20,20,20,16,1
100221,True,0.41,20,20,20,16,1
100222,True,0.41,20,20,20,16,1
100223,True,0.41,20,20,20,16,1
100224,False,0.41,4,4,4,16,0
100225,True,0.41,20,20,20,16,1
100226,True,0.41,20,20,20,16,1
100227,False,0.41,4,4,4,16,0
100228,True,0.41,20,20,20,16,1
100229,True,0.41,20,20,20,16,1
100230,False,0.41,4,4,4,16,0
100231,False,0.41,4,4,4,16,0
100232,True,0.41,20,20,20,16,1
100233,True,0.41,20,20,20,16,1
100234,True,0.41,20,20,20,16,1
100235,True,0.41,20,20,20,16,1
100236,True,0.41,20,20,20,16,1
100237,False,0.41,4,4,4,16,0
100238,True,0.41,20,20,20,16,1
100239,True,0.41,20,20,20,16,1
100240,True,0.41,20,20,20,16,1
100241,False,0.41,4,4,4,16,0
100242,False,0.41,4,4,4,16,0
100243,True,0.41,20,20,20,16,1
100244,False,0.41,4,4,4,16,0
100245,True,0.41,20,20,20,16,1
100246,False,0.41,4,4,4,16,0
100247,True,0.41,20,20,20,16,1
100248,True,0.41,20,20,20,16,1
100249,False,0.41,4,4,4,16,0
100250,True,0.41,20,20,20,16,1
100251,True,0.41,20,20,20,16,1
100252,False,0.41,4,4,4,16,0
100253,True,0.41,20,20,20,16,1
100254,True,0.41,20,20,20,16,1
100255,True,0.41,20,20,20,16,1
100256,False,0.41,4,4,4,16,0
100257,False,0.41,4,4,4,16,0
100258,True,0.41,20,20,20,16,1
100259,False,0.41,4,4,4,16,0
100260,True,0.41,20,20,20,16,1
100261,False,0.41,4,4,4,16,0
100262,False,0.41,4,4,4,16,0
100263,False,0.41,4,4,4,16,0
100264,True,0.41,20,20,20,16,1
100265,False,0.41,4,4,4,16,0
100266,False,0.41,4,4,4,16,0
100267,False,0.41,4,4,4,16,0
100268,True,0.41,20,20,20,16,1
100269,True,0.41,20,20,20,16,1
100270,True,0.41,20,20,20,16,1
100271,False,0.41,4,4,4,16,0
100272,False,0.41,4,4,4,16,0
100273,True,0.41,20,20,20,16,1
100274,False,0.41,4,4,4,16,0
100275,True,0.41,20,20,20,16,1
100276,False,0.41,4,4,4,16,0
100277,False,0.41,4,4,4,16,0
100278,False,0.41,4,4,4,16,0
100279,False,0.41,4,4,4,16,0
100280,True,0.41,20,20,20,16,1
100281,False,0.41,4,4,4,16,0
100282,True,0.41,20,20,20,16,1
100283,False,0.41,4,4,4,16,0
100284,True,0.41,20,20,20,16,1
100285,True,0.41,20,20,20,16,1
100286,False,0.41,4,4,4,16,0
100287,True,0.41,20,20,20,16,1
100288,False,0.41,4,4,4,16,0
100289,True,0.41,20,20,20,16,1
100290,False,0.41,4,4,4,16,0
100291,False,0.41,4,4,4,16,0
100292,False,0.41,4,4,4,16,0
100293,False,0.41,4,4,4,16,0
100294,True,0.41,20,20,20,16,1
100295,True,0.41,20,20,20,16,1
100296,True,0.41,20,20,20,16,1
100297,True,0.41,20,20,20,16,1
100298,True,0.41,20,20,20,16,1
100299,True,0.41,20,20,20,16,1
100300,False,0.41,4,4,4,16,0
100301,True,0.41,20,20,20,16,1
100302,True,0.41,20,20,20,16,1
100303,False,0.41,4,4,4,16,0
100304,True,0.41,20,20,20,16,1
100305,False,0.41,4,4,4,16,0
100306,True,0.41,20,20,20,16,1
100307,True,0.41,20,20,20,16,1
100308,False,0.41,4,4,4,16,0
100309,True,0.41,20,20,20,16,1
100310,True,0.41,20,20,20,16,1
100311,False,0.41,4,4,4,16,0
100312,True,0.41,20,20,20,16,1
100313,True,0.41,20,20,20,16,1
100314,False,0.41,4,4,4,16,0
100315,True,0.41,20,20,20,16,1
100316,False,0.41,4,4,4,16,0
100317,True,0.41,20,20,20,16,1
100318,False,0.41,4,4,4,16,0
100319,True,0.41,20,20,20,16,1
100320,False,0.41,4,4,4,16,0
100321,True,0.41,20,20,20,16,1
100322,True,0.41,20,20,20,16,1
100323,True,0.41,20,20,20,16,1
100324,True,0.41,20,20,20,16,1
100325,False,0.41,4,4,4,16,0
100326,True,0.41,20,20,20,16,1
100327,True,0.41,20,20,20,16,1
100328,False,0.41,4,4,4,16,0
100329,False,0.41,4,4,4,16,0
100330,True,0.41,20,20,20,16,1
100331,False,0.41,4,4,4,16,0
100332,True,0.41,20,20,20,16,1
100333,True,0.41,20,20,20,16,1
100334,True,0.41,20,20,20,16,1
100335,True,0.41,20,20,20,16,1
100336,True,0.41,20,20,20,16,1
100337,True,0.41,20,20,20,16,1
100338,True,0.41,20,20,20,16,1
100339,True,0.41,20,20,20,16,1
100340,True,0.41,20,20,20,16,1
100341,False,0.41,4,4,4,16,0
100342,False,0.41,4,4,4,16,0
100343,False,0.41,4,4,4,16,0
100344,False,0.41,4,4,4,16,0
100345,False,0.41,4,4,4,16,0
100346,True,0.41,20,20,20,16,1
100347,False,0.41,4,4,4,16,0
100348,False,0.41,4,4,4,16,0
100349,False,0.41,4,4,4,16,0
100350,True,0.41,20,20,20,16,1
100351,True,0.41,20,20,20,16,1
100352,True,0.41,20,20,20,16,1
100353,True,0.41,20,20,20,16,1
100354,False,0.41,4,4,4,16,0
100355,True,0.41,20,20,20,16,1
100356,True,0.41,20,20,20,16,1
100357,True,0.41,20,20,20,16,1
100358,True,0.41,20,20,20,16,1
100359,True,0.41,20,20,20,16,1
100360,False,0.41,4,4,4,16,0
100361,False,0.41,4,4,4,16,0
100362,False,0.41,4,4,4,16,0
100363,True,0.41,20,20,20,16,1
100364,False,0.41,4,4,4,16,0
100365,False,0.41,4,4,4,16,0
100366,True,0.41,20,20,20,16,1
100367,True,0.41,20,20,20,16,1
100368,True,0.41,20,20,20,16,1
100369,False,0.41,4,4,4,16,0
100370,True,0.41,20,20,20,16,1
100371,True,0.41,20,20,20,16,1
100372,True,0.41,20,20,20,16,1
100373,False,0.41,4,4,4,16,0
100374,False,0.41,4,4,4,16,0
100375,True,0.41,20,20,20,16,1
100376,False,0.41,4,4,4,16,0
100377,False,0.41,4,4,4,16,0
100378,True,0.41,20,20,20,16,1
100379,True,0.41,20,20,20,16,1
100380,False,0.41,4,4,4,16,0
100381,True,0.41,20,20,20,16,1
100382,False,0.41,4,4,4,16,0
100383,False,0.41,4,4,4,16,0
100384,True,0.41,20,20,20,16,1
100385,True,0.41,20,20,20,16,1
100386,False,0.41,4,4,4,16,0
100387,True,0.41,20,20,20,16,1
100388,True,0.41,20,20,20,16,1
100389,True,0.41,20,20,20,16,1
100390,True,0.41,20,20,20,16,1
100391,False,0.41,4,4,4,16,0
100392,True,0.41,20,20,20,16,1
100393,False,0.41,4,4,4,16,0
100394,True,0.41,20,20,20,16,1
100395,False,0.41,4,4,4,16,0
100396,True,0.41,20,20,20,16,1
100397,False,0.41,4,4,4,16,0
100398,False,0.41,4,4,4,16,0
100399,False,0.41,4,4,4,16,0
100400,True,0.41,20,20,20,16,1
100401,False,0.41,4,4,4,16,0
100402,False,0.41,4,4,4,16,0
100403,True,0.41,20,20,20,16,1
100404,True,0.41,20,20,20,16,1
100405,True,0.41,20,20,20,16,1
100406,True,0.41,20,20,20,16,1
100407,True,0.41,20,20,20,16,1
100408,False,0.41,4,4,4,16,0
100409,True,0.41,20,20,20,16,1
100410,False,0.41,4,4,4,16,0
100411,False,0.41,4,4,4,16,0
100412,False,0.41,4,4,4,16,0
100413,True,0.41,20,20,20,16,1
100414,True,0.41,20,20,20,16,1
100415,False,0.41,4,4,4,16,0
100416,False,0.41,4,4,4,16,0
100417,True,0.41,20,20,20,16,1
100418,True,0.41,20,20,20,16,1
100419,False,0.41,4,4,4,16,0
100420,True,0.41,20,20,20,16,1
100421,True,0.41,20,20,20,16,1
100422,True,0.41,20,20,20,16,1
100423,False,0.41,4,4,4,16,0
100424,True,0.41,20,20,20,16,1
100425,False,0.41,4,4,4,16,0
100426,True,0.41,20,20,20,16,1
100427,True,0.41,20,20,20,16,1
100428,True,0.41,20,20,20,16,1
100429,False,0.41,4,4,4,16,0
100430,True,0.41,20,20,20,16,1
100431,False,0.41,4,4,4,16,0
100432,True,0.41,20,20,20,16,1
100433,False,0.41,4,4,4,16,0
100434,True,0.41,20,20,20,16,1
100435,True,0.41,20,20,20,16,1
100436,False,0.41,4,4,4,16,0
100437,True,0.41,20,20,20,16,1
100438,True,0.41,20,20,20,16,1
100439,True,0.41,20,20,20,16,1
100440,False,0.41,4,4,4,16,0
100441,True,0.41,20,20,20,16,1
100442,True,0.41,20,20,20,16,1
100443,True,0.41,20,20,20,16,1
100444,True,0.41,20,20,20,16,1
100445,True,0.41,20,20,20,16,1
100446,True,0.41,20,20,20,16,1
100447,True,0.41,20,20,20,16,1
100448,True,0.41,20,20,20,16,1
100449,False,0.41,4,4,4,16,0
100450,True,0.41,20,20,20,16,1
100451,True,0.41,20,20,20,16,1
100452,False,0.41,4,4,4,16,0
100453,False,0.41,4,4,4,16,0
100454,False,0.41,4,4,4,16,0
100455,True,0.41,20,20,20,16,1
100456,True,0.41,20,20,20,16,1
100457,True,0.41,20,20,20,16,1
100458,False,0.41,4,4,4,16,0
100459,True,0.41,20,20,20,16,1
100460,True,0.41,20,20,20,16,1
100461,True,0.41,20,20,20,16,1
100462,True,0.41,20,20,20,16,1
100463,False,0.41,4,4,4,16,0
100464,True,0.41,20,20,20,16,1
100465,True,0.41,20,20,20,16,1
100466,True,0.41,20,20,20,16,1
100467,True,0.41,20,20,20,16,1
100468,False,0.41,4,4,4,16,0
100469,True,0.41,20,20,20,16,1
100470,True,0.41,20,20,20,16,1
100471,False,0.41,4,4,4,16,0
100472,False,0.41,4,4,4,16,0
100473,False,0.41,4,4,4,16,0
100474,True,0.41,20,20,20,16,1
100475,False,0.41,4,4,4,16,0
100476,False,0.41,4,4,4,16,0
100477,False,0.41,4,4,4,16,0
100478,False,0.41,4,4,4,16,0
100479,False,0.41,4,4,4,16,0
100480,False,0.41,4,4,4,16,0
100481,True,0.41,20,20,20,16,1
100482,False,0.41,4,4,4,16,0
100483,True,0.41,20,20,20,16,1
100484,True,0.41,20,20,20,16,1
100485,True,0.41,20,20,20,16,1
100486,True,0.41,20,20,20,16,1
100487,False,0.41,4,4,4,16,0
100488,False,0.41,4,4,4,16,0
100489,False,0.41,4,4,4,16,0
100490,False,0.41,4,4,4,16,0
100491,True,0.41,20,20,20,16,1
100492,False,0.41,4,4,4,16,0
100493,True,0.41,20,20,20,16,1
100494,True,0.41,20,20,20,16,1
100495,True,0.41,20,20,20,16,1
100496,False,0.41,4,4,4,16,0
100497,True,0.41,20,20,20,16,1
100498,False,0.41,4,4,4,16,0
100499,True,0.41,20,20,20,16,1
100500,True,0.29,36,36,36,18,1
100501,True,0.29,36,36,36,18,1
100502,True,0.29,36,36,36,18,1
100503,False,0.29,18,18,18,18,0
100504,True,0.29,36,36,36,18,1
100505,True,0.29,36,36,36,18,1
100506,True,0.29,36,36,36,18,1
100507,True,0.29,36,36,36,18,1
100508,False,0.29,18,18,18,18,0
100509,True,0.29,36,36,36,18,1
100510,True,0.29,36,36,36,18,1
100511,True,0.29,36,36,36,18,1
100512,True,0.29,36,36,36,18,1
100513,True,0.29,36,36,36,18,1
100514,True,0.29,36,36,36,18,1
100515,True,0.29,36,36,36,18,1
100516,False,0.29,18,18,18,18,0
100517,True,0.29,36,36,36,18,1
100518,True,0.29,36,36,36,18,1
100519,True,0.29,36,36,36,18,1
100520,True,0.29,36,36,36,18,1
100521,True,0.29,36,36,36,18,1
100522,True,0.29,36,36,36,18,1
100523,False,0.29,18,18,18,18,0
100524,True,0.29,36,36,36,18,1
100525,True,0.29,36,36,36,18,1
100526,True,0.29,36,36,36,18,1
100527,True,0.29,36,36,36,18,1
100528,True,0.29,36,36,36,18,1
100529,True,0.29,36,36,36,18,1
100530,True,0.29,36,36,36,18,1
100531,True,0.29,36,36,36,18,1
100532,True,0.29,36,36,36,18,1
100533,False,0.29,18,18,18,18,0
100534,True,0.29,36,36,36,18,1
100535,True,0.29,36,36,36,18,1
100536,True,0.29,36,36,36,18,1
100537,True,0.29,36,36,36,18,1
100538,True,0.29,36,36,36,18,1
100539,True,0.29,36,36,36,18,1
100540,True,0.29,36,36,36,18,1
100541,True,0.29,36,36,36,18,1
100542,True,0.29,36,36,36,18,1
100543,True,0.29,36,36,36,18,1
