,G,flip,p1,post,pre,z
97333,True,0,0.06,2,2.94,2
97334,True,0,0.06,2,2.94,2
97335,True,0,0.06,2,2.94,2
97336,True,0,0.06,2,2.94,2
97337,True,0,0.06,2,2.94,2
97338,True,0,0.06,2,2.94,2
97339,True,0,0.06,2,2.94,2
97340,True,0,0.06,2,2.94,2
97341,True,0,0.06,2,2.94,2
97342,True,0,0.06,2,2.94,2
97343,True,0,0.06,2,2.94,2
97344,True,0,0.06,2,2.94,2
97345,True,0,0.06,2,2.94,2
97346,True,0,0.06,2,2.94,2
97347,True,0,0.06,2,2.94,2
97348,True,0,0.06,2,2.94,2
97349,True,0,0.06,2,2.94,2
97350,True,0,0.06,2,2.94,2
97351,True,0,0.06,2,2.94,2
97352,True,0,0.06,2,2.94,2
97353,True,0,0.06,2,2.94,2
97354,True,0,0.06,2,2.94,2
97355,True,0,0.06,2,2.94,2
97356,True,0,0.06,2,2.94,2
97357,True,0,0.06,2,2.94,2
97358,True,0,0.06,2,2.94,2
97359,True,0,0.06,2,2.94,2
97360,True,0,0.06,2,2.94,2
97361,True,0,0.06,2,2.94,2
97362,True,0,0.06,2,2.94,2
97363,True,0,0.06,2,2.94,2
97364,True,0,0.06,2,2.94,2
97365,True,0,0.06,2,2.94,2
97366,False,1,0.06,1,1.0,1
97367,True,0,0.06,2,2.94,2
97368,True,0,0.06,2,2.94,2
97369,True,0,0.06,2,2.94,2
97370,True,0,0.06,2,2.94,2
97371,True,0,0.06,2,2.94,2
97372,True,0,0.06,2,2.94,2
97373,True,0,0.06,2,2.94,2
97374,True,0,0.06,2,2.94,2
97375,True,0,0.06,2,2.94,2
97376,True,0,0.06,2,2.94,2
97377,True,0,0.06,2,2.94,2
97378,True,0,0.06,2,2.94,2
97379,True,0,0.06,2,2.94,2
97380,True,0,0.06,2,2.94,2
97381,True,0,0.06,2,2.94,2
97382,True,0,0.06,2,2.94,2
97383,True,0,0.06,2,2.94,2
97384,True,0,0.06,2,2.94,2
97385,True,0,0.06,2,2.94,2
97386,True,0,0.06,2,2.94,2
97387,True,0,0.06,2,2.94,2
97388,True,0,0.06,2,2.94,2
97389,True,0,0.06,2,2.94,2
97390,True,0,0.06,2,2.94,2
97391,True,0,0.06,2,2.94,2
97392,True,0,0.06,2,2.94,2
97393,True,0,0.06,2,2.94,2
97394,False,1,0.06,1,1.0,1
97395,False,1,0.06,1,1.0,1
97396,True,0,0.06,2,2.94,2
97397,True,0,0.06,2,2.94,2
97398,True,0,0.06,2,2.94,2
97399,True,0,0.06,2,2.94,2
97400,True,0,0.06,2,2.94,2
97401,True,0,0.06,2,2.94,2
97402,True,0,0.06,2,2.94,2
97403,True,0,0.06,2,2.94,2
97404,True,0,0.06,2,2.94,2
97405,True,0,0.06,2,2.94,2
97406,True,0,0.06,2,2.94,2
97407,True,0,0.06,2,2.94,2
97408,True,0,0.06,2,2.94,2
97409,True,0,0.06,2,2.94,2
97410,True,0,0.06,2,2.94,2
97411,True,0,0.06,2,2.94,2
97412,True,0,0.06,2,2.94,2
97413,True,0,0.06,2,2.94,2
97414,True,0,0.06,2,2.94,2
97415,True,0,0.06,2,2.94,2
97416,True,0,0.06,2,2.94,2
97417,True,0,0.06,2,2.94,2
97418,False,1,0.06,1,1.0,1
97419,True,0,0.06,2,2.94,2
97420,False,1,0.06,1,1.0,1
97421,True,0,0.06,2,2.94,2
97422,True,0,0.06,2,2.94,2
97423,True,0,0.06,2,2.94,2
97424,True,0,0.06,2,2.94,2
97425,True,0,0.06,2,2.94,2
97426,True,0,0.06,2,2.94,2
97427,True,0,0.06,2,2.94,2
97428,True,0,0.06,2,2.94,2
97429,True,0,0.06,2,2.94,2
97430,True,0,0.06,2,2.94,2
97431,True,0,0.06,2,2.94,2
97432,True,0,0.06,2,2.94,2
97433,True,0,0.06,2,2.94,2
97434,True,0,0.06,2,2.94,2
97435,True,0,0.06,2,2.94,2
97436,True,0,0.06,2,2.94,2
97437,True,0,0.06,2,2.94,2
97438,False,1,0.06,1,1.0,1
97439,True,0,0.06,2,2.94,2
97440,True,0,0.06,2,2.94,2
97441,True,0,0.06,2,2.94,2
97442,True,0,0.06,2,2.94,2
97443,True,0,0.06,2,2.94,2
97444,True,0,0.06,2,2.94,2
97445,True,0,0.06,2,2.94,2
97446,True,0,0.06,2,2.94,2
97447,True,0,0.06,2,2.94,2
97448,True,0,0.06,2,2.94,2
97449,True,0,0.06,2,2.94,2
97450,True,0,0.06,2,2.94,2
97451,True,0,0.06,2,2.94,2
97452,True,0,0.06,2,2.94,2
97453,True,0,0.06,2,2.94,2
97454,True,0,0.06,2,2.94,2
97455,True,0,0.06,2,2.94,2
97456,False,1,0.06,1,1.0,1
97457,True,0,0.06,2,2.94,2
97458,True,0,0.06,2,2.94,2
97459,True,0,0.06,2,2.94,2
97460,True,0,0.06,2,2.94,2
97461,True,0,0.06,2,2.94,2
97462,True,0,0.06,2,2.94,2
97463,True,0,0.06,2,2.94,2
97464,True,0,0.06,2,2.94,2
97465,True,0,0.06,2,2.94,2
97466,True,0,0.06,2,2.94,2
97467,True,0,0.06,2,2.94,2
97468,True,0,0.06,2,2.94,2
97469,True,0,0.06,2,2.94,2
97470,True,0,0.06,2,2.94,2
97471,True,0,0.06,2,2.94,2
97472,True,0,0.06,2,2.94,2
97473,False,1,0.06,1,1.0,1
97474,True,0,0.06,2,2.94,2
97475,False,1,0.06,1,1.0,1
97476,True,0,0.06,2,2.94,2
97477,True,0,0.06,2,2.94,2
97478,True,0,0.06,2,2.94,2
97479,True,0,0.06,2,2.94,2
97480,True,0,0.06,2,2.94,2
97481,True,0,0.06,2,2.94,2
97482,True,0,0.06,2,2.94,2
97483,True,0,0.06,2,2.94,2
97484,True,0,0.06,2,2.94,2
97485,False,1,0.06,1,1.0,1
97486,True,0,0.06,2,2.94,2
97487,True,0,0.06,2,2.94,2
97488,True,0,0.06,2,2.94,2
97489,True,0,0.06,2,2.94,2
97490,True,0,0.06,2,2.94,2
97491,True,0,0.06,2,2.94,2
97492,True,0,0.06,2,2.94,2
97493,True,0,0.06,2,2.94,2
97494,True,0,0.06,2,2.94,2
97495,True,0,0.06,2,2.94,2
97496,True,0,0.06,2,2.94,2
97497,True,0,0.06,2,2.94,2
97498,True,0,0.06,2,2.94,2
97499,True,0,0.06,2,2.94,2
97500,True,0,0.26,17,17.74,17
97501,False,1,0.26,16,16.0,16
97502,True,0,0.26,17,17.74,17
97503,True,0,0.26,17,17.74,17
97504,True,0,0.26,17,17.74,17
97505,True,0,0.26,17,17.74,17
97506,False,1,0.26,16,16.0,16
97507,True,0,0.26,17,17.74,17
97508,False,1,0.26,16,16.0,16
97509,False,1,0.26,16,16.0,16
97510,True,0,0.26,17,17.74,17
97511,True,0,0.26,17,17.74,17
97512,False,1,0.26,16,16.0,16
97513,True,0,0.26,17,17.74,17
97514,True,0,0.26,17,17.74,17
97515,False,1,0.26,16,16.0,16
97516,True,0,0.26,17,17.74,17
97517,True,0,0.26,17,17.74,17
97518,False,1,0.26,16,16.0,16
97519,True,0,0.26,17,17.74,17
97520,True,0,0.26,17,17.74,17
97521,True,0,0.26,17,17.74,17
97522,True,0,0.26,17,17.74,17
97523,True,0,0.26,17,17.74,17
97524,True,0,0.26,17,17.74,17
97525,True,0,0.26,17,17.74,17
97526,True,0,0.26,17,17.74,17
97527,True,0,0.26,17,17.74,17
97528,True,0,0.26,17,17.74,17
97529,True,0,0.26,17,17.74,17
97530,False,1,0.26,16,16.0,16
97531,True,0,0.26,17,17.74,17
97532,True,0,0.26,17,17.74,17
97533,True,0,0.26,17,17.74,17
97534,True,0,0.26,17,17.74,17
97535,False,1,0.26,16,16.0,16
97536,True,0,0.26,17,17.74,17
97537,False,1,0.26,16,16.0,16
97538,False,1,0.26,16,16.0,16
97539,True,0,0.26,17,17.74,17
97540,True,0,0.26,17,17.74,17
97541,True,0,0.26,17,17.74,17
97542,True,0,0.26,17,17.74,17
97543,True,0,0.26,17,17.74,17
97544,True,0,0.26,17,17.74,17
97545,True,0,0.26,17,17.74,17
97546,True,0,0.26,17,17.74,17
97547,True,0,0.26,17,17.74,17
97548,False,1,0.26,16,16.0,16
97549,True,0,0.26,17,17.74,17
97550,True,0,0.26,17,17.74,17
97551,True,0,0.26,17,17.74,17
97552,True,0,0.26,17,17.74,17
97553,True,0,0.26,17,17.74,17
97554,True,0,0.26,17,17.74,17
97555,True,0,0.26,17,17.74,17
97556,True,0,0.26,17,17.74,17
97557,True,0,0.26,17,17.74,17
97558,False,1,0.26,16,16.0,16
97559,True,0,0.26,17,17.74,17
97560,False,1,0.26,16,16.0,16
97561,True,0,0.26,17,17.74,17
97562,False,1,0.26,16,16.0,16
97563,False,1,0.26,16,16.0,16
97564,False,1,0.26,16,16.0,16
97565,True,0,0.26,17,17.74,17
97566,False,1,0.26,16,16.0,16
97567,True,0,0.26,17,17.74,17
97568,False,1,0.26,16,16.0,16
97569,False,1,0.26,16,16.0,16
97570,True,0,0.26,17,17.74,17
97571,True,0,0.26,17,17.74,17
97572,True,0,0.26,17,17.74,17
97573,False,1,0.26,16,16.0,16
97574,True,0,0.26,17,17.74,17
97575,True,0,0.26,17,17.74,17
97576,True,0,0.26,17,17.74,17
97577,True,0,0.26,17,17.74,17
97578,True,0,0.26,17,17.74,17
97579,True,0,0.26,17,17.74,17
97580,True,0,0.26,17,17.74,17
97581,True,0,0.26,17,17.74,17
97582,True,0,0.26,17,17.74,17
97583,True,0,0.26,17,17.74,17
97584,True,0,0.26,17,17.74,17
97585,True,0,0.26,17,17.74,17
97586,True,0,0.26,17,17.74,17
97587,False,1,0.26,16,16.0,16
97588,True,0,0.26,17,17.74,17
97589,True,0,0.26,17,17.74,17
97590,True,0,0.26,17,17.74,17
97591,True,0,0.26,17,17.74,17
97592,True,0,0.26,17,17.74,17
97593,True,0,0.26,17,17.74,17
97594,False,1,0.26,16,16.0,16
97595,True,0,0.26,17,17.74,17
97596,True,0,0.26,17,17.74,17
97597,True,0,0.26,17,17.74,17
97598,True,0,0.26,17,17.74,17
97599,True,0,0.26,17,17.74,17
97600,True,0,0.26,17,17.74,17
97601,True,0,0.26,17,17.74,17
97602,True,0,0.26,17,17.74,17
97603,True,0,0.26,17,17.74,17
97604,False,1,0.26,16,16.0,16
97605,True,0,0.26,17,17.74,17
97606,False,1,0.26,16,16.0,16
97607,False,1,0.26,16,16.0,16
97608,False,1,0.26,16,16.0,16
97609,True,0,0.26,17,17.74,17
97610,True,0,0.26,17,17.74,17
97611,True,0,0.26,17,17.74,17
97612,False,1,0.26,16,16.0,16
97613,True,0,0.26,17,17.74,17
97614,True,0,0.26,17,17.74,17
97615,True,0,0.26,17,17.74,17
97616,True,0,0.26,17,17.74,17
97617,True,0,0.26,17,17.74,17
97618,True,0,0.26,17,17.74,17
97619,True,0,0.26,17,17.74,17
97620,False,1,0.26,16,16.0,16
97621,True,0,0.26,17,17.74,17
97622,True,0,0.26,17,17.74,17
97623,True,0,0.26,17,17.74,17
97624,True,0,0.26,17,17.74,17
97625,True,0,0.26,17,17.74,17
97626,False,1,0.26,16,16.0,16
97627,True,0,0.26,17,17.74,17
97628,False,1,0.26,16,16.0,16
97629,True,0,0.26,17,17.74,17
97630,False,1,0.26,16,16.0,16
97631,False,1,0.26,16,16.0,16
97632,True,0,0.26,17,17.74,17
97633,True,0,0.26,17,17.74,17
97634,True,0,0.26,17,17.74,17
97635,True,0,0.26,17,17.74,17
97636,True,0,0.26,17,17.74,17
97637,True,0,0.26,17,17.74,17
97638,False,1,0.26,16,16.0,16
97639,False,1,0.26,16,16.0,16
97640,True,0,0.26,17,17.74,17
97641,True,0,0.26,17,17.74,17
97642,True,0,0.26,17,17.74,17
97643,True,0,0.26,17,17.74,17
97644,True,0,0.26,17,17.74,17
97645,True,0,0.26,17,17.74,17
97646,False,1,0.26,16,16.0,16
97647,True,0,0.26,17,17.74,17
97648,True,0,0.26,17,17.74,17
97649,False,1,0.26,16,16.0,16
97650,False,1,0.26,16,16.0,16
97651,True,0,0.26,17,17.74,17
97652,True,0,0.26,17,17.74,17
97653,False,1,0.26,16,16.0,16
97654,True,0,0.26,17,17.74,17
97655,True,0,0.26,17,17.74,17
97656,False,1,0.26,16,16.0,16
97657,True,0,0.26,17,17.74,17
97658,False,1,0.26,16,16.0,16
97659,True,0,0.26,17,17.74,17
97660,True,0,0.26,17,17.74,17
97661,False,1,0.26,16,16.0,16
97662,True,0,0.26,17,17.74,17
97663,True,0,0.26,17,17.74,17
97664,False,1,0.26,16,16.0,16
97665,True,0,0.26,17,17.74,17
97666,True,0,0.26,17,17.74,17
97667,False,1,0.26,16,16.0,16
97668,False,1,0.26,16,16.0,16
97669,False,1,0.26,16,16.0,16
97670,True,0,0.26,17,17.74,17
97671,True,0,0.26,17,17.74,17
97672,True,0,0.26,17,17.74,17
97673,False,1,0.26,16,16.0,16
97674,True,0,0.26,17,17.74,17
97675,False,1,0.26,16,16.0,16
97676,True,0,0.26,17,17.74,17
97677,True,0,0.26,17,17.74,17
97678,False,1,0.26,16,16.0,16
97679,False,1,0.26,16,16.0,16
97680,False,1,0.26,16,16.0,16
97681,False,1,0.26,16,16.0,16
97682,False,1,0.26,16,16.0,16
97683,True,0,0.26,17,17.74,17
97684,True,0,0.26,17,17.74,17
97685,True,0,0.26,17,17.74,17
97686,False,1,0.26,16,16.0,16
97687,False,1,0.26,16,16.0,16
97688,True,0,0.26,17,17.74,17
97689,True,0,0.26,17,17.74,17
97690,True,0,0.26,17,17.74,17
97691,True,0,0.26,17,17.74,17
97692,False,1,0.26,16,16.0,16
97693,True,0,0.26,17,17.74,17
97694,True,0,0.26,17,17.74,17
97695,True,0,0.26,17,17.74,17
97696,True,0,0.26,17,17.74,17
97697,False,1,0.26,16,16.0,16
97698,True,0,0.26,17,17.74,17
97699,True,0,0.26,17,17.74,17
97700,True,0,0.26,17,17.74,17
97701,False,1,0.26,16,16.0,16
97702,True,0,0.26,17,17.74,17
97703,True,0,0.26,17,17.74,17
97704,True,0,0.26,17,17.74,17
97705,True,0,0.26,17,17.74,17
97706,True,0,0.26,17,17.74,17
97707,True,0,0.26,17,17.74,17
97708,True,0,0.26,17,17.74,17
97709,True,0,0.26,17,17.74,17
97710,False,1,0.26,16,16.0,16
97711,True,0,0.26,17,17.74,17
97712,True,0,0.26,17,17.74,17
97713,True,0,0.26,17,17.74,17
97714,True,0,0.26,17,17.74,17
97715,True,0,0.26,17,17.74,17
97716,False,1,0.26,16,16.0,16
97717,False,1,0.26,16,16.0,16
97718,False,1,0.26,16,16.0,16
97719,False,1,0.26,16,16.0,16
97720,False,1,0.26,16,16.0,16
97721,True,0,0.26,17,17.74,17
97722,True,0,0.26,17,17.74,17
97723,True,0,0.26,17,17.74,17
97724,True,0,0.26,17,17.74,17
97725,True,0,0.26,17,17.74,17
97726,True,0,0.26,17,17.74,17
97727,True,0,0.26,17,17.74,17
97728,False,1,0.26,16,16.0,16
97729,False,1,0.26,16,16.0,16
97730,True,0,0.26,17,17.74,17
97731,True,0,0.26,17,17.74,17
97732,True,0,0.26,17,17.74,17
97733,True,0,0.26,17,17.74,17
97734,True,0,0.26,17,17.74,17
97735,True,0,0.26,17,17.74,17
97736,False,1,0.26,16,16.0,16
97737,False,1,0.26,16,16.0,16
97738,True,0,0.26,17,17.74,17
97739,False,1,0.26,16,16.0,16
97740,True,0,0.26,17,17.74,17
97741,True,0,0.26,17,17.74,17
97742,True,0,0.26,17,17.74,17
97743,True,0,0.26,17,17.74,17
97744,True,0,0.26,17,17.74,17
97745,True,0,0.26,17,17.74,17
97746,True,0,0.26,17,17.74,17
97747,True,0,0.26,17,17.74,17
97748,False,1,0.26,16,16.0,16
97749,True,0,0.26,17,17.74,17
97750,True,0,0.26,17,17.74,17
97751,True,0,0.26,17,17.74,17
97752,False,1,0.26,16,16.0,16
97753,False,1,0.26,16,16.0,16
97754,True,0,0.26,17,17.74,17
97755,True,0,0.26,17,17.74,17
97756,True,0,0.26,17,17.74,17
97757,True,0,0.26,17,17.74,17
97758,True,0,0.26,17,17.74,17
97759,True,0,0.26,17,17.74,17
97760,True,0,0.26,17,17.74,17
97761,False,1,0.26,16,16.0,16
97762,True,0,0.26,17,17.74,17
97763,True,0,0.26,17,17.74,17
97764,True,0,0.26,17,17.74,17
97765,True,0,0.26,17,17.74,17
97766,False,1,0.26,16,16.0,16
97767,False,1,0.26,16,16.0,16
97768,True,0,0.26,17,17.74,17
97769,False,1,0.26,16,16.0,16
97770,True,0,0.26,17,17.74,17
97771,True,0,0.26,17,17.74,17
97772,False,1,0.26,16,16.0,16
97773,True,0,0.26,17,17.74,17
97774,True,0,0.26,17,17.74,17
97775,True,0,0.26,17,17.74,17
97776,True,0,0.26,17,17.74,17
97777,True,0,0.26,17,17.74,17
97778,False,1,0.26,16,16.0,16
97779,True,0,0.26,17,17.74,17
97780,True,0,0.26,17,17.74,17
97781,True,0,0.26,17,17.74,17
97782,True,0,0.26,17,17.74,17
97783,True,0,0.26,17,17.74,17
97784,True,0,0.26,17,17.74,17
97785,True,0,0.26,17,17.74,17
97786,True,0,0.26,17,17.74,17
97787,True,0,0.26,17,17.74,17
97788,True,0,0.26,17,17.74,17
97789,True,0,0.26,17,17.74,17
97790,True,0,0.26,17,17.74,17
97791,True,0,0.26,17,17.74,17
97792,False,1,0.26,16,16.0,16
97793,False,1,0.26,16,16.0,16
97794,True,0,0.26,17,17.74,17
97795,True,0,0.26,17,17.74,17
97796,True,0,0.26,17,17.74,17
97797,False,1,0.26,16,16.0,16
97798,True,0,0.26,17,17.74,17
97799,True,0,0.26,17,17.74,17
97800,False,1,0.26,16,16.0,16
97801,True,0,0.26,17,17.74,17
97802,False,1,0.26,16,16.0,16
97803,True,0,0.26,17,17.74,17
97804,True,0,0.26,17,17.74,17
97805,False,1,0.26,16,16.0,16
97806,False,1,0.26,16,16.0,16
97807,True,0,0.26,17,17.74,17
97808,True,0,0.26,17,17.74,17
97809,True,0,0.26,17,17.74,17
97810,True,0,0.26,17,17.74,17
97811,True,0,0.26,17,17.74,17
97812,False,1,0.26,16,16.0,16
97813,True,0,0.26,17,17.74,17
97814,True,0,0.26,17,17.74,17
97815,False,1,0.26,16,16.0,16
97816,False,1,0.26,16,16.0,16
97817,False,1,0.26,16,16.0,16
97818,True,0,0.26,17,17.74,17
97819,True,0,0.26,17,17.74,17
97820,True,0,0.26,17,17.74,17
97821,True,0,0.26,17,17.74,17
97822,False,1,0.26,16,16.0,16
97823,True,0,0.26,17,17.74,17
97824,False,1,0.26,16,16.0,16
97825,True,0,0.26,17,17.74,17
97826,True,0,0.26,17,17.74,17
97827,True,0,0.26,17,17.74,17
97828,False,1,0.26,16,16.0,16
97829,False,1,0.26,16,16.0,16
97830,True,0,0.26,17,17.74,17
97831,True,0,0.26,17,17.74,17
97832,True,0,0.26,17,17.74,17
97833,False,1,0.26,16,16.0,16
97834,True,0,0.26,17,17.74,17
97835,True,0,0.26,17,17.74,17
97836,True,0,0.26,17,17.74,17
97837,True,0,0.26,17,17.74,17
97838,True,0,0.26,17,17.74,17
97839,False,1,0.26,16,16.0,16
97840,False,1,0.26,16,16.0,16
97841,True,0,0.26,17,17.74,17
97842,True,0,0.26,17,17.74,17
97843,True,0,0.26,17,17.74,17
97844,True,0,0.26,17,17.74,17
97845,True,0,0.26,17,17.74,17
97846,False,1,0.26,16,16.0,16
97847,True,0,0.26,17,17.74,17
97848,True,0,0.26,17,17.74,17
97849,False,1,0.26,16,16.0,16
97850,True,0,0.26,17,17.74,17
97851,True,0,0.26,17,17.74,17
97852,True,0,0.26,17,17.74,17
97853,True,0,0.26,17,17.74,17
97854,True,0,0.26,17,17.74,17
97855,True,0,0.26,17,17.74,17
97856,False,1,0.26,16,16.0,16
97857,False,1,0.26,16,16.0,16
97858,True,0,0.26,17,17.74,17
97859,True,0,0.26,17,17.74,17
97860,True,0,0.26,17,17.74,17
97861,True,0,0.26,17,17.74,17
97862,False,1,0.26,16,16.0,16
97863,False,1,0.26,16,16.0,16
97864,True,0,0.26,17,17.74,17
97865,True,0,0.26,17,17.74,17
97866,True,0,0.26,17,17.74,17
97867,True,0,0.26,17,17.74,17
97868,True,0,0.26,17,17.74,17
97869,False,1,0.26,16,16.0,16
97870,True,0,0.26,17,17.74,17
97871,True,0,0.26,17,17.74,17
97872,False,1,0.26,16,16.0,16
97873,True,0,0.26,17,17.74,17
97874,True,0,0.26,17,17.74,17
97875,True,0,0.26,17,17.74,17
97876,True,0,0.26,17,17.74,17
97877,False,1,0.26,16,16.0,16
97878,False,1,0.26,16,16.0,16
97879,True,0,0.26,17,17.74,17
97880,True,0,0.26,17,17.74,17
97881,False,1,0.26,16,16.0,16
97882,True,0,0.26,17,17.74,17
97883,True,0,0.26,17,17.74,17
97884,True,0,0.26,17,17.74,17
97885,True,0,0.26,17,17.74,17
97886,True,0,0.26,17,17.74,17
97887,True,0,0.26,17,17.74,17
97888,True,0,0.26,17,17.74,17
97889,True,0,0.26,17,17.74,17
97890,True,0,0.26,17,17.74,17
97891,False,1,0.26,16,16.0,16
97892,False,1,0.26,16,16.0,16
97893,True,0,0.26,17,17.74,17
97894,True,0,0.26,17,17.74,17
97895,True,0,0.26,17,17.74,17
97896,True,0,0.26,17,17.74,17
97897,True,0,0.26,17,17.74,17
97898,False,1,0.26,16,16.0,16
97899,True,0,0.26,17,17.74,17
97900,False,1,0.26,16,16.0,16
97901,True,0,0.26,17,17.74,17
97902,True,0,0.26,17,17.74,17
97903,True,0,0.26,17,17.74,17
97904,True,0,0.26,17,17.74,17
97905,True,0,0.26,17,17.74,17
97906,True,0,0.26,17,17.74,17
97907,True,0,0.26,17,17.74,17
97908,True,0,0.26,17,17.74,17
97909,True,0,0.26,17,17.74,17
97910,False,1,0.26,16,16.0,16
97911,True,0,0.26,17,17.74,17
97912,False,1,0.26,16,16.0,16
97913,True,0,0.26,17,17.74,17
97914,True,0,0.26,17,17.74,17
97915,False,1,0.26,16,16.0,16
97916,True,0,0.26,17,17.74,17
97917,False,1,0.26,16,16.0,16
97918,True,0,0.26,17,17.74,17
97919,True,0,0.26,17,17.74,17
97920,False,1,0.26,16,16.0,16
97921,True,0,0.26,17,17.74,17
97922,True,0,0.26,17,17.74,17
97923,True,0,0.26,17,17.74,17
97924,True,0,0.26,17,17.74,17
97925,True,0,0.26,17,17.74,17
97926,False,1,0.26,16,16.0,16
97927,True,0,0.26,17,17.74,17
97928,True,0,0.26,17,17.74,17
97929,False,1,0.26,16,16.0,16
97930,False,1,0.26,16,16.0,16
97931,True,0,0.26,17,17.74,17
97932,True,0,0.26,17,17.74,17
97933,True,0,0.26,17,17.74,17
97934,False,1,0.26,16,16.0,16
97935,True,0,0.26,17,17.74,17
97936,True,0,0.26,17,17.74,17
97937,True,0,0.26,17,17.74,17
97938,True,0,0.26,17,17.74,17
97939,False,1,0.26,16,16.0,16
97940,True,0,0.26,17,17.74,17
97941,True,0,0.26,17,17.74,17
97942,False,1,0.26,16,16.0,16
97943,True,0,0.26,17,17.74,17
97944,False,1,0.26,16,16.0,16
97945,True,0,0.26,17,17.74,17
97946,True,0,0.26,17,17.74,17
97947,True,0,0.26,17,17.74,17
97948,False,1,0.26,16,16.0,16
97949,True,0,0.26,17,17.74,17
97950,False,1,0.26,16,16.0,16
97951,True,0,0.26,17,17.74,17
97952,False,1,0.26,16,16.0,16
97953,True,0,0.26,17,17.74,17
97954,True,0,0.26,17,17.74,17
97955,False,1,0.26,16,16.0,16
97956,False,1,0.26,16,16.0,16
97957,True,0,0.26,17,17.74,17
97958,False,1,0.26,16,16.0,16
97959,False,1,0.26,16,16.0,16
97960,True,0,0.26,17,17.74,17
97961,True,0,0.26,17,17.74,17
97962,True,0,0.26,17,17.74,17
97963,False,1,0.26,16,16.0,16
97964,False,1,0.26,16,16.0,16
97965,True,0,0.26,17,17.74,17
97966,False,1,0.26,16,16.0,16
97967,False,1,0.26,16,16.0,16
97968,True,0,0.26,17,17.74,17
97969,True,0,0.26,17,17.74,17
97970,True,0,0.26,17,17.74,17
97971,True,0,0.26,17,17.74,17
97972,True,0,0.26,17,17.74,17
97973,True,0,0.26,17,17.74,17
97974,False,1,0.26,16,16.0,16
97975,True,0,0.26,17,17.74,17
97976,True,0,0.26,17,17.74,17
97977,True,0,0.26,17,17.74,17
97978,False,1,0.26,16,16.0,16
97979,False,1,0.26,16,16.0,16
97980,True,0,0.26,17,17.74,17
97981,False,1,0.26,16,16.0,16
97982,True,0,0.26,17,17.74,17
97983,False,1,0.26,16,16.0,16
97984,True,0,0.26,17,17.74,17
97985,False,1,0.26,16,16.0,16
97986,True,0,0.26,17,17.74,17
97987,True,0,0.26,17,17.74,17
97988,True,0,0.26,17,17.74,17
97989,True,0,0.26,17,17.74,17
97990,True,0,0.26,17,17.74,17
97991,True,0,0.26,17,17.74,17
97992,False,1,0.26,16,16.0,16
97993,True,0,0.26,17,17.74,17
97994,True,0,0.26,17,17.74,17
97995,True,0,0.26,17,17.74,17
97996,True,0,0.26,17,17.74,17
97997,True,0,0.26,17,17.74,17
97998,False,1,0.26,16,16.0,16
97999,True,0,0.26,17,17.74,17
98000,True,0,0.37,17,17.63,17
98001,True,0,0.37,17,17.63,17
98002,False,1,0.37,16,16.0,16
98003,False,1,0.37,16,16.0,16
98004,True,0,0.37,17,17.63,17
98005,True,0,0.37,17,17.63,17
98006,True,0,0.37,17,17.63,17
98007,True,0,0.37,17,17.63,17
98008,True,0,0.37,17,17.63,17
98009,False,1,0.37,16,16.0,16
98010,False,1,0.37,16,16.0,16
98011,False,1,0.37,16,16.0,16
98012,True,0,0.37,17,17.63,17
98013,True,0,0.37,17,17.63,17
98014,True,0,0.37,17,17.63,17
98015,True,0,0.37,17,17.63,17
98016,True,0,0.37,17,17.63,17
98017,True,0,0.37,17,17.63,17
98018,True,0,0.37,17,17.63,17
98019,False,1,0.37,16,16.0,16
98020,False,1,0.37,16,16.0,16
98021,True,0,0.37,17,17.63,17
98022,False,1,0.37,16,16.0,16
98023,True,0,0.37,17,17.63,17
98024,True,0,0.37,17,17.63,17
98025,True,0,0.37,17,17.63,17
98026,False,1,0.37,16,16.0,16
98027,True,0,0.37,17,17.63,17
98028,False,1,0.37,16,16.0,16
98029,True,0,0.37,17,17.63,17
98030,True,0,0.37,17,17.63,17
98031,False,1,0.37,16,16.0,16
98032,False,1,0.37,16,16.0,16
98033,False,1,0.37,16,16.0,16
98034,True,0,0.37,17,17.63,17
98035,True,0,0.37,17,17.63,17
98036,True,0,0.37,17,17.63,17
98037,False,1,0.37,16,16.0,16
98038,False,1,0.37,16,16.0,16
98039,True,0,0.37,17,17.63,17
98040,True,0,0.37,17,17.63,17
98041,True,0,0.37,17,17.63,17
98042,True,0,0.37,17,17.63,17
98043,True,0,0.37,17,17.63,17
98044,False,1,0.37,16,16.0,16
98045,False,1,0.37,16,16.0,16
98046,False,1,0.37,16,16.0,16
98047,False,1,0.37,16,16.0,16
98048,True,0,0.37,17,17.63,17
98049,True,0,0.37,17,17.63,17
98050,True,0,0.37,17,17.63,17
98051,True,0,0.37,17,17.63,17
98052,False,1,0.37,16,16.0,16
98053,False,1,0.37,16,16.0,16
98054,False,1,0.37,16,16.0,16
98055,True,0,0.37,17,17.63,17
98056,True,0,0.37,17,17.63,17
98057,True,0,0.37,17,17.63,17
98058,True,0,0.37,17,17.63,17
98059,False,1,0.37,16,16.0,16
98060,True,0,0.37,17,17.63,17
98061,True,0,0.37,17,17.63,17
98062,True,0,0.37,17,17.63,17
98063,False,1,0.37,16,16.0,16
98064,False,1,0.37,16,16.0,16
98065,True,0,0.37,17,17.63,17
98066,False,1,0.37,16,16.0,16
98067,True,0,0.37,17,17.63,17
98068,True,0,0.37,17,17.63,17
